route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
71-10534,2020-COMBNXT-Saturday-04,42845001-2020-COMBNXT-Saturday-04,Woden,0,710118,1,1
71-10534,2020-COMBNXT-Saturday-04,42845002-2020-COMBNXT-Saturday-04,Tuggeranong,1,710117,1,1
63-10534,2020-COMBNXT-Saturday-04,42845003-2020-COMBNXT-Saturday-04,Woden,0,630125,1,1
64-10534,2020-COMBNXT-Saturday-04,42845004-2020-COMBNXT-Saturday-04,Woden,0,640105,1,1
44-10534,2020-COMBNXT-Saturday-04,42845005-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
41-10534,2020-COMBNXT-Saturday-04,42845006-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
44-10534,2020-COMBNXT-Saturday-04,42845007-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
45-10534,2020-COMBNXT-Saturday-04,42845008-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
45-10534,2020-COMBNXT-Saturday-04,42845009-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
20-10534,2020-COMBNXT-Saturday-04,42845010-2020-COMBNXT-Saturday-04,Bonner Loop,0,200129,1,1
28-10534,2020-COMBNXT-Saturday-04,42845011-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
25-10534,2020-COMBNXT-Saturday-04,42845012-2020-COMBNXT-Saturday-04,Taylor Loop,1,250149,1,1
28-10534,2020-COMBNXT-Saturday-04,42845013-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
28-10534,2020-COMBNXT-Saturday-04,42845014-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
20-10534,2020-COMBNXT-Saturday-04,42845015-2020-COMBNXT-Saturday-04,Bonner Loop,0,200129,1,1
25-10534,2020-COMBNXT-Saturday-04,42845016-2020-COMBNXT-Saturday-04,Taylor Loop,1,250149,1,1
25-10534,2020-COMBNXT-Saturday-04,42845017-2020-COMBNXT-Saturday-04,Taylor Loop,1,250149,1,1
27-10534,2020-COMBNXT-Saturday-04,42845018-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
27-10534,2020-COMBNXT-Saturday-04,42845019-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
27-10534,2020-COMBNXT-Saturday-04,42845020-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
28-10534,2020-COMBNXT-Saturday-04,42845021-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
28-10534,2020-COMBNXT-Saturday-04,42845022-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
26-10534,2020-COMBNXT-Saturday-04,42845023-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
26-10534,2020-COMBNXT-Saturday-04,42845024-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
27-10534,2020-COMBNXT-Saturday-04,42845025-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
27-10534,2020-COMBNXT-Saturday-04,42845026-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
27-10534,2020-COMBNXT-Saturday-04,42845027-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
19-10534,2020-COMBNXT-Saturday-04,42845028-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
19-10534,2020-COMBNXT-Saturday-04,42845029-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
51-10534,2020-COMBNXT-Saturday-04,42845030-2020-COMBNXT-Saturday-04,City,0,510288,1,1
73-10534,2020-COMBNXT-Saturday-04,42845031-2020-COMBNXT-Saturday-04,Tuggeranong,1,730059,1,1
53-10534,2020-COMBNXT-Saturday-04,42845032-2020-COMBNXT-Saturday-04,Dickson,0,530260,1,1
902-10534,2020-COMBNXT-Saturday-04,42845033-2020-COMBNXT-Saturday-04,AMC Loop,1,9020083,1,1
58-10534,2020-COMBNXT-Saturday-04,42845034-2020-COMBNXT-Saturday-04,Woden,1,580245,1,1
78-10534,2020-COMBNXT-Saturday-04,42845035-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
62-10534,2020-COMBNXT-Saturday-04,42845036-2020-COMBNXT-Saturday-04,Torrens Loop,1,620084,1,1
73-10534,2020-COMBNXT-Saturday-04,42845037-2020-COMBNXT-Saturday-04,Tuggeranong,1,730059,1,1
80-10534,2020-COMBNXT-Saturday-04,42845038-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
71-10534,2020-COMBNXT-Saturday-04,42845039-2020-COMBNXT-Saturday-04,Woden,0,710118,1,1
80-10534,2020-COMBNXT-Saturday-04,42845040-2020-COMBNXT-Saturday-04,Lanyon,1,800191,1,1
65-10534,2020-COMBNXT-Saturday-04,42845041-2020-COMBNXT-Saturday-04,Weston Creek,1,650117,1,1
70-10534,2020-COMBNXT-Saturday-04,42845042-2020-COMBNXT-Saturday-04,Woden,0,700042,1,1
61-10534,2020-COMBNXT-Saturday-04,42845043-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
64-10534,2020-COMBNXT-Saturday-04,42845044-2020-COMBNXT-Saturday-04,Woden,0,640105,1,1
20-10534,2020-COMBNXT-Saturday-04,42845045-2020-COMBNXT-Saturday-04,Bonner Loop,0,200129,1,1
27-10534,2020-COMBNXT-Saturday-04,42845046-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
27-10534,2020-COMBNXT-Saturday-04,42845047-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
26-10534,2020-COMBNXT-Saturday-04,42845048-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
26-10534,2020-COMBNXT-Saturday-04,42845049-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
26-10534,2020-COMBNXT-Saturday-04,42845050-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
32-10534,2020-COMBNXT-Saturday-04,42845051-2020-COMBNXT-Saturday-04,City,0,320048,1,1
32-10534,2020-COMBNXT-Saturday-04,42845052-2020-COMBNXT-Saturday-04,Belconnen,1,320047,1,1
50-10534,2020-COMBNXT-Saturday-04,42845053-2020-COMBNXT-Saturday-04,City,0,500145,1,1
50-10534,2020-COMBNXT-Saturday-04,42845054-2020-COMBNXT-Saturday-04,Watson,1,500072,1,1
57-10534,2020-COMBNXT-Saturday-04,42845055-2020-COMBNXT-Saturday-04,Woden,1,570255,1,1
58-10534,2020-COMBNXT-Saturday-04,42845056-2020-COMBNXT-Saturday-04,City,0,580297,1,1
59-10534,2020-COMBNXT-Saturday-04,42845057-2020-COMBNXT-Saturday-04,Woden,0,590152,1,1
80-10534,2020-COMBNXT-Saturday-04,42845058-2020-COMBNXT-Saturday-04,Lanyon,1,800191,1,1
73-10534,2020-COMBNXT-Saturday-04,42845059-2020-COMBNXT-Saturday-04,Tuggeranong,1,730059,1,1
76-10534,2020-COMBNXT-Saturday-04,42845060-2020-COMBNXT-Saturday-04,Woden,0,760045,1,1
76-10534,2020-COMBNXT-Saturday-04,42845061-2020-COMBNXT-Saturday-04,Tuggeranong,1,760089,1,1
66-10534,2020-COMBNXT-Saturday-04,42845062-2020-COMBNXT-Saturday-04,Woden,0,660222,1,1
70-10534,2020-COMBNXT-Saturday-04,42845063-2020-COMBNXT-Saturday-04,Woden,0,700042,1,1
71-10534,2020-COMBNXT-Saturday-04,42845064-2020-COMBNXT-Saturday-04,Tuggeranong,1,710117,1,1
63-10534,2020-COMBNXT-Saturday-04,42845065-2020-COMBNXT-Saturday-04,Cooleman Court,1,630124,1,1
60-10534,2020-COMBNXT-Saturday-04,42845066-2020-COMBNXT-Saturday-04,Mawson Loop,0,600101,1,1
50-10534,2020-COMBNXT-Saturday-04,42845067-2020-COMBNXT-Saturday-04,City,0,500145,1,1
57-10534,2020-COMBNXT-Saturday-04,42845068-2020-COMBNXT-Saturday-04,Woden,1,570255,1,1
78-10534,2020-COMBNXT-Saturday-04,42845069-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
77-10534,2020-COMBNXT-Saturday-04,42845070-2020-COMBNXT-Saturday-04,Woden,0,770054,1,1
77-10534,2020-COMBNXT-Saturday-04,42845071-2020-COMBNXT-Saturday-04,Woden,0,770054,1,1
77-10534,2020-COMBNXT-Saturday-04,42845072-2020-COMBNXT-Saturday-04,Tuggeranong,1,770095,1,1
79-10534,2020-COMBNXT-Saturday-04,42845073-2020-COMBNXT-Saturday-04,Tuggeranong,0,790079,1,1
79-10534,2020-COMBNXT-Saturday-04,42845074-2020-COMBNXT-Saturday-04,Tuggeranong,0,790079,1,1
79-10534,2020-COMBNXT-Saturday-04,42845075-2020-COMBNXT-Saturday-04,Calwell,1,790042,1,1
902-10534,2020-COMBNXT-Saturday-04,42845076-2020-COMBNXT-Saturday-04,AMC Loop,1,9020083,1,1
79-10534,2020-COMBNXT-Saturday-04,42845077-2020-COMBNXT-Saturday-04,Calwell,1,790042,1,1
80-10534,2020-COMBNXT-Saturday-04,42845078-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
81-10534,2020-COMBNXT-Saturday-04,42845079-2020-COMBNXT-Saturday-04,Tuggeranong,1,810070,1,1
902-10534,2020-COMBNXT-Saturday-04,42845080-2020-COMBNXT-Saturday-04,AMC Loop,1,9020083,1,1
65-10534,2020-COMBNXT-Saturday-04,42845081-2020-COMBNXT-Saturday-04,Woden,0,650118,1,1
60-10534,2020-COMBNXT-Saturday-04,42845082-2020-COMBNXT-Saturday-04,Mawson Loop,0,600101,1,1
63-10534,2020-COMBNXT-Saturday-04,42845083-2020-COMBNXT-Saturday-04,Woden,0,630125,1,1
64-10534,2020-COMBNXT-Saturday-04,42845084-2020-COMBNXT-Saturday-04,Weston Creek,1,640103,1,1
63-10534,2020-COMBNXT-Saturday-04,42845085-2020-COMBNXT-Saturday-04,Cooleman Court,1,630124,1,1
73-10534,2020-COMBNXT-Saturday-04,42845086-2020-COMBNXT-Saturday-04,Woden,0,730081,1,1
76-10534,2020-COMBNXT-Saturday-04,42845087-2020-COMBNXT-Saturday-04,Tuggeranong,1,760089,1,1
79-10534,2020-COMBNXT-Saturday-04,42845088-2020-COMBNXT-Saturday-04,Calwell,1,790042,1,1
81-10534,2020-COMBNXT-Saturday-04,42845089-2020-COMBNXT-Saturday-04,Tuggeranong,0,810123,1,1
71-10534,2020-COMBNXT-Saturday-04,42845090-2020-COMBNXT-Saturday-04,Woden,0,710118,1,1
71-10534,2020-COMBNXT-Saturday-04,42845091-2020-COMBNXT-Saturday-04,Tuggeranong,1,710117,1,1
45-10534,2020-COMBNXT-Saturday-04,42845092-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
61-10534,2020-COMBNXT-Saturday-04,42845093-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
45-10534,2020-COMBNXT-Saturday-04,42845094-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
45-10534,2020-COMBNXT-Saturday-04,42845095-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
42-10534,2020-COMBNXT-Saturday-04,42845096-2020-COMBNXT-Saturday-04,Fraser,1,420076,1,1
41-10534,2020-COMBNXT-Saturday-04,42845097-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
45-10534,2020-COMBNXT-Saturday-04,42845098-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
41-10534,2020-COMBNXT-Saturday-04,42845099-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
42-10534,2020-COMBNXT-Saturday-04,42845100-2020-COMBNXT-Saturday-04,Belconnen,0,420101,1,1
18-10534,2020-COMBNXT-Saturday-04,42845101-2020-COMBNXT-Saturday-04,Dickson,1,180145,1,1
18-10534,2020-COMBNXT-Saturday-04,42845102-2020-COMBNXT-Saturday-04,Gungahlin Place,0,180146,1,1
24-10534,2020-COMBNXT-Saturday-04,42845103-2020-COMBNXT-Saturday-04,Gungahlin Place,1,240145,1,1
41-10534,2020-COMBNXT-Saturday-04,42845104-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
42-10534,2020-COMBNXT-Saturday-04,42845105-2020-COMBNXT-Saturday-04,Fraser,1,420076,1,1
28-10534,2020-COMBNXT-Saturday-04,42845106-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
40-10534,2020-COMBNXT-Saturday-04,42845107-2020-COMBNXT-Saturday-04,Fraser,1,400175,1,1
30-10534,2020-COMBNXT-Saturday-04,42845108-2020-COMBNXT-Saturday-04,Belconnen,1,300269,1,1
30-10534,2020-COMBNXT-Saturday-04,42845109-2020-COMBNXT-Saturday-04,Dickson,0,300226,1,1
42-10534,2020-COMBNXT-Saturday-04,42845110-2020-COMBNXT-Saturday-04,Belconnen,0,420101,1,1
40-10534,2020-COMBNXT-Saturday-04,42845111-2020-COMBNXT-Saturday-04,Belconnen,0,400191,1,1
41-10534,2020-COMBNXT-Saturday-04,42845112-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
40-10534,2020-COMBNXT-Saturday-04,42845113-2020-COMBNXT-Saturday-04,Fraser,1,400175,1,1
55-10534,2020-COMBNXT-Saturday-04,42845114-2020-COMBNXT-Saturday-04,Duntroon Loop,1,550150,1,1
44-10534,2020-COMBNXT-Saturday-04,42845115-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
44-10534,2020-COMBNXT-Saturday-04,42845116-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
55-10534,2020-COMBNXT-Saturday-04,42845117-2020-COMBNXT-Saturday-04,Duntroon Loop,1,550150,1,1
51-10534,2020-COMBNXT-Saturday-04,42845118-2020-COMBNXT-Saturday-04,City,0,510288,1,1
55-10534,2020-COMBNXT-Saturday-04,42845119-2020-COMBNXT-Saturday-04,Duntroon Loop,1,550150,1,1
55-10534,2020-COMBNXT-Saturday-04,42845120-2020-COMBNXT-Saturday-04,Duntroon Loop,1,550150,1,1
70-10534,2020-COMBNXT-Saturday-04,42845121-2020-COMBNXT-Saturday-04,Tuggeranong,1,700092,1,1
53-10534,2020-COMBNXT-Saturday-04,42845122-2020-COMBNXT-Saturday-04,Dickson,0,530258,1,1
58-10534,2020-COMBNXT-Saturday-04,42845123-2020-COMBNXT-Saturday-04,Woden,1,580245,1,1
53-10534,2020-COMBNXT-Saturday-04,42845124-2020-COMBNXT-Saturday-04,National Museum,1,530259,1,1
73-10534,2020-COMBNXT-Saturday-04,42845125-2020-COMBNXT-Saturday-04,Tuggeranong,1,730059,1,1
78-10534,2020-COMBNXT-Saturday-04,42845126-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
80-10534,2020-COMBNXT-Saturday-04,42845127-2020-COMBNXT-Saturday-04,Lanyon,1,800191,1,1
28-10534,2020-COMBNXT-Saturday-04,42845128-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
28-10534,2020-COMBNXT-Saturday-04,42845129-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
28-10534,2020-COMBNXT-Saturday-04,42845130-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
25-10534,2020-COMBNXT-Saturday-04,42845131-2020-COMBNXT-Saturday-04,Taylor Loop,1,250149,1,1
28-10534,2020-COMBNXT-Saturday-04,42845132-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
19-10534,2020-COMBNXT-Saturday-04,42845133-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
54-10534,2020-COMBNXT-Saturday-04,42845134-2020-COMBNXT-Saturday-04,Majura Park Loop,1,540202,1,1
31-10534,2020-COMBNXT-Saturday-04,42845135-2020-COMBNXT-Saturday-04,City,0,310249,1,1
50-10534,2020-COMBNXT-Saturday-04,42845136-2020-COMBNXT-Saturday-04,City,0,500145,1,1
50-10534,2020-COMBNXT-Saturday-04,42845137-2020-COMBNXT-Saturday-04,Watson,1,500072,1,1
51-10534,2020-COMBNXT-Saturday-04,42845138-2020-COMBNXT-Saturday-04,City,0,510288,1,1
54-10534,2020-COMBNXT-Saturday-04,42845139-2020-COMBNXT-Saturday-04,Majura Park Loop,1,540202,1,1
53-10534,2020-COMBNXT-Saturday-04,42845140-2020-COMBNXT-Saturday-04,Dickson,0,530258,1,1
41-10534,2020-COMBNXT-Saturday-04,42845141-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
41-10534,2020-COMBNXT-Saturday-04,42845142-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
45-10534,2020-COMBNXT-Saturday-04,42845143-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
45-10534,2020-COMBNXT-Saturday-04,42845144-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
44-10534,2020-COMBNXT-Saturday-04,42845145-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
42-10534,2020-COMBNXT-Saturday-04,42845146-2020-COMBNXT-Saturday-04,Fraser,1,420076,1,1
31-10534,2020-COMBNXT-Saturday-04,42845147-2020-COMBNXT-Saturday-04,Belconnen,1,310250,1,1
58-10534,2020-COMBNXT-Saturday-04,42845148-2020-COMBNXT-Saturday-04,City,0,580297,1,1
44-10534,2020-COMBNXT-Saturday-04,42845149-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
28-10534,2020-COMBNXT-Saturday-04,42845150-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
28-10534,2020-COMBNXT-Saturday-04,42845151-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
25-10534,2020-COMBNXT-Saturday-04,42845152-2020-COMBNXT-Saturday-04,Taylor Loop,1,250149,1,1
20-10534,2020-COMBNXT-Saturday-04,42845153-2020-COMBNXT-Saturday-04,Bonner Loop,0,200129,1,1
27-10534,2020-COMBNXT-Saturday-04,42845154-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
20-10534,2020-COMBNXT-Saturday-04,42845155-2020-COMBNXT-Saturday-04,Bonner Loop,0,200129,1,1
25-10534,2020-COMBNXT-Saturday-04,42845156-2020-COMBNXT-Saturday-04,Taylor Loop,1,250149,1,1
27-10534,2020-COMBNXT-Saturday-04,42845157-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
27-10534,2020-COMBNXT-Saturday-04,42845158-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
28-10534,2020-COMBNXT-Saturday-04,42845159-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
28-10534,2020-COMBNXT-Saturday-04,42845160-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
26-10534,2020-COMBNXT-Saturday-04,42845161-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
26-10534,2020-COMBNXT-Saturday-04,42845162-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
27-10534,2020-COMBNXT-Saturday-04,42845163-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
19-10534,2020-COMBNXT-Saturday-04,42845164-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
27-10534,2020-COMBNXT-Saturday-04,42845165-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
27-10534,2020-COMBNXT-Saturday-04,42845166-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
19-10534,2020-COMBNXT-Saturday-04,42845167-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
31-10534,2020-COMBNXT-Saturday-04,42845168-2020-COMBNXT-Saturday-04,Belconnen,1,310250,1,1
58-10534,2020-COMBNXT-Saturday-04,42845169-2020-COMBNXT-Saturday-04,City,0,580297,1,1
73-10534,2020-COMBNXT-Saturday-04,42845170-2020-COMBNXT-Saturday-04,Woden,0,730081,1,1
80-10534,2020-COMBNXT-Saturday-04,42845171-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
80-10534,2020-COMBNXT-Saturday-04,42845172-2020-COMBNXT-Saturday-04,Lanyon,1,800191,1,1
71-10534,2020-COMBNXT-Saturday-04,42845173-2020-COMBNXT-Saturday-04,Tuggeranong,1,710117,1,1
43-10534,2020-COMBNXT-Saturday-04,42845174-2020-COMBNXT-Saturday-04,Belconnen,0,430173,1,1
43-10534,2020-COMBNXT-Saturday-04,42845175-2020-COMBNXT-Saturday-04,Spence,1,430157,1,1
32-10534,2020-COMBNXT-Saturday-04,42845176-2020-COMBNXT-Saturday-04,City,0,320048,1,1
58-10534,2020-COMBNXT-Saturday-04,42845177-2020-COMBNXT-Saturday-04,Woden,1,580245,1,1
902-10534,2020-COMBNXT-Saturday-04,42845178-2020-COMBNXT-Saturday-04,AMC Loop,1,9020083,1,1
62-10534,2020-COMBNXT-Saturday-04,42845179-2020-COMBNXT-Saturday-04,Torrens Loop,1,620084,1,1
65-10534,2020-COMBNXT-Saturday-04,42845180-2020-COMBNXT-Saturday-04,Woden,0,650118,1,1
70-10534,2020-COMBNXT-Saturday-04,42845181-2020-COMBNXT-Saturday-04,Tuggeranong,1,700092,1,1
71-10534,2020-COMBNXT-Saturday-04,42845182-2020-COMBNXT-Saturday-04,Woden,0,710118,1,1
44-10534,2020-COMBNXT-Saturday-04,42845183-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
61-10534,2020-COMBNXT-Saturday-04,42845184-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
64-10534,2020-COMBNXT-Saturday-04,42845185-2020-COMBNXT-Saturday-04,Weston Creek,1,640103,1,1
21-10534,2020-COMBNXT-Saturday-04,42845186-2020-COMBNXT-Saturday-04,Franklin Loop,1,210102,1,1
41-10534,2020-COMBNXT-Saturday-04,42845187-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
44-10534,2020-COMBNXT-Saturday-04,42845188-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
45-10534,2020-COMBNXT-Saturday-04,42845189-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
45-10534,2020-COMBNXT-Saturday-04,42845190-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
22-10534,2020-COMBNXT-Saturday-04,42845191-2020-COMBNXT-Saturday-04,Franklin Loop,0,220052,1,1
41-10534,2020-COMBNXT-Saturday-04,42845192-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
18-10534,2020-COMBNXT-Saturday-04,42845193-2020-COMBNXT-Saturday-04,Dickson,1,180147,1,1
30-10534,2020-COMBNXT-Saturday-04,42845194-2020-COMBNXT-Saturday-04,Belconnen,1,300269,1,1
31-10534,2020-COMBNXT-Saturday-04,42845195-2020-COMBNXT-Saturday-04,Belconnen,1,310250,1,1
23-10534,2020-COMBNXT-Saturday-04,42845196-2020-COMBNXT-Saturday-04,Gungahlin Place,0,230129,1,1
59-10534,2020-COMBNXT-Saturday-04,42845197-2020-COMBNXT-Saturday-04,City West,1,590149,1,1
21-10534,2020-COMBNXT-Saturday-04,42845198-2020-COMBNXT-Saturday-04,Franklin Loop,1,210102,1,1
45-10534,2020-COMBNXT-Saturday-04,42845199-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
44-10534,2020-COMBNXT-Saturday-04,42845200-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
41-10534,2020-COMBNXT-Saturday-04,42845201-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
45-10534,2020-COMBNXT-Saturday-04,42845202-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
18-10534,2020-COMBNXT-Saturday-04,42845203-2020-COMBNXT-Saturday-04,Dickson,1,180147,1,1
22-10534,2020-COMBNXT-Saturday-04,42845204-2020-COMBNXT-Saturday-04,Franklin Loop,0,220052,1,1
30-10534,2020-COMBNXT-Saturday-04,42845205-2020-COMBNXT-Saturday-04,Belconnen,1,300269,1,1
31-10534,2020-COMBNXT-Saturday-04,42845206-2020-COMBNXT-Saturday-04,Belconnen,1,310250,1,1
23-10534,2020-COMBNXT-Saturday-04,42845207-2020-COMBNXT-Saturday-04,Gungahlin Place,0,230129,1,1
59-10534,2020-COMBNXT-Saturday-04,42845208-2020-COMBNXT-Saturday-04,City West,1,590149,1,1
18-10534,2020-COMBNXT-Saturday-04,42845209-2020-COMBNXT-Saturday-04,Gungahlin Place,0,180148,1,1
43-10534,2020-COMBNXT-Saturday-04,42845210-2020-COMBNXT-Saturday-04,Spence,1,430157,1,1
30-10534,2020-COMBNXT-Saturday-04,42845211-2020-COMBNXT-Saturday-04,Dickson,0,300226,1,1
43-10534,2020-COMBNXT-Saturday-04,42845212-2020-COMBNXT-Saturday-04,Belconnen,0,430173,1,1
24-10534,2020-COMBNXT-Saturday-04,42845213-2020-COMBNXT-Saturday-04,Belconnen,0,240135,1,1
21-10534,2020-COMBNXT-Saturday-04,42845214-2020-COMBNXT-Saturday-04,Franklin Loop,1,210102,1,1
50-10534,2020-COMBNXT-Saturday-04,42845215-2020-COMBNXT-Saturday-04,City,0,500145,1,1
59-10534,2020-COMBNXT-Saturday-04,42845216-2020-COMBNXT-Saturday-04,Woden,0,590152,1,1
60-10534,2020-COMBNXT-Saturday-04,42845217-2020-COMBNXT-Saturday-04,Mawson Loop,0,600101,1,1
77-10534,2020-COMBNXT-Saturday-04,42845218-2020-COMBNXT-Saturday-04,Tuggeranong,1,770095,1,1
80-10534,2020-COMBNXT-Saturday-04,42845219-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
81-10534,2020-COMBNXT-Saturday-04,42845220-2020-COMBNXT-Saturday-04,Tuggeranong,1,810070,1,1
24-10534,2020-COMBNXT-Saturday-04,42845221-2020-COMBNXT-Saturday-04,Belconnen,0,240135,1,1
43-10534,2020-COMBNXT-Saturday-04,42845222-2020-COMBNXT-Saturday-04,Belconnen,0,430173,1,1
43-10534,2020-COMBNXT-Saturday-04,42845223-2020-COMBNXT-Saturday-04,Spence,1,430157,1,1
21-10534,2020-COMBNXT-Saturday-04,42845224-2020-COMBNXT-Saturday-04,Franklin Loop,1,210102,1,1
21-10534,2020-COMBNXT-Saturday-04,42845225-2020-COMBNXT-Saturday-04,Franklin Loop,1,210102,1,1
19-10534,2020-COMBNXT-Saturday-04,42845226-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
57-10534,2020-COMBNXT-Saturday-04,42845227-2020-COMBNXT-Saturday-04,City,0,570318,1,1
23-10534,2020-COMBNXT-Saturday-04,42845228-2020-COMBNXT-Saturday-04,Gungahlin Place,0,230129,1,1
53-10534,2020-COMBNXT-Saturday-04,42845229-2020-COMBNXT-Saturday-04,Dickson,0,530258,1,1
56-10534,2020-COMBNXT-Saturday-04,42845230-2020-COMBNXT-Saturday-04,City,0,560228,1,1
63-10534,2020-COMBNXT-Saturday-04,42845231-2020-COMBNXT-Saturday-04,Woden,0,630125,1,1
70-10534,2020-COMBNXT-Saturday-04,42845232-2020-COMBNXT-Saturday-04,Tuggeranong,1,700092,1,1
70-10534,2020-COMBNXT-Saturday-04,42845233-2020-COMBNXT-Saturday-04,Woden,0,700042,1,1
79-10534,2020-COMBNXT-Saturday-04,42845235-2020-COMBNXT-Saturday-04,Tuggeranong,0,790079,1,1
50-10534,2020-COMBNXT-Saturday-04,42845236-2020-COMBNXT-Saturday-04,City,0,500145,1,1
51-10534,2020-COMBNXT-Saturday-04,42845237-2020-COMBNXT-Saturday-04,City,0,510288,1,1
2-10534,2020-COMBNXT-Saturday-04,42846648-2020-COMBNXT-Saturday-04,Fyshwick,0,20451,1,1
903-10534,2020-COMBNXT-Saturday-04,42846653-2020-COMBNXT-Saturday-04,Ginninderry Loop,0,9030084,1,0
903-10534,2020-COMBNXT-Saturday-04,42846654-2020-COMBNXT-Saturday-04,Ginninderry Loop,0,9030084,1,0
